child-id,parent-id
MonacanPerson,PersonWithNationality
NauruanPerson,PersonWithNationality
NepalesePerson,PersonWithNationality
NewCaledoniaTerritoryPerson,PersonWithNationality
NorthAmerican,PersonWithNationality
NorthKoreanPerson,PersonWithNationality
PakistaniPerson,PersonWithNationality
PalestinianPerson,PersonWithNationality
PapuaNewGuineaPerson,PersonWithNationality
PeruvianPerson,PersonWithNationality
PhilippinesPerson,PersonWithNationality
PolishPerson,PersonWithNationality
PortuguesePerson,PersonWithNationality
PuertoRicanPerson,PersonWithNationality
ReunionPerson,PersonWithNationality
RomanianPerson,PersonWithNationality
RussianPerson,PersonWithNationality
SaintLuciaPerson,PersonWithNationality
SierraLeonePerson,PersonWithNationality
SingaporePerson,PersonWithNationality
SolomonIslandsPerson,PersonWithNationality
SovietUnionPerson,PersonWithNationality
SpanishPerson,PersonWithNationality
SriLankanPerson,PersonWithNationality
StKittsAndNevisPerson,PersonWithNationality
SurinamePerson,PersonWithNationality
SwazilandPerson,PersonWithNationality
SwedishPerson,PersonWithNationality
SwissPerson,PersonWithNationality
SyrianPerson,PersonWithNationality
TaiwanesePerson,PersonWithNationality
ThaiPerson,PersonWithNationality
TunisianPerson,PersonWithNationality
TurkishPerson,PersonWithNationality
TuvaluPerson,PersonWithNationality
UkrainianPerson,PersonWithNationality
UruguayanPerson,PersonWithNationality
VietnamesePerson,PersonWithNationality
YugoslavianPerson,PersonWithNationality
Aerobiologist,PersonWithOccupation
AerosolPhysicist,PersonWithOccupation
Agronomist,PersonWithOccupation
Anchorwoman,PersonWithOccupation
Announcer,PersonWithOccupation
Anthropologist,PersonWithOccupation
Appraiser,PersonWithOccupation
ArtificialIntelligenceResearcher,PersonWithOccupation
Assassin,PersonWithOccupation
Astronomer,PersonWithOccupation
AthleticTrainer,PersonWithOccupation
Author,PersonWithOccupation
Bacteriologist,PersonWithOccupation
BadmintonPlayer,PersonWithOccupation
BaseballPlayer,PersonWithOccupation
BasketballPlayer,PersonWithOccupation
Biochemist,PersonWithOccupation
Biologist,PersonWithOccupation
Bodybuilder,PersonWithOccupation
Botanist,PersonWithOccupation
Bouncer,PersonWithOccupation
Boxer,PersonWithOccupation
BusinessPerson,PersonWithOccupation
Cantor,PersonWithOccupation
CertifiedMasterGraphologist,PersonWithOccupation
ChaosTheorist,PersonWithOccupation
Chemist,PersonWithOccupation
CIADirector,PersonWithOccupation
CircusPerformer,PersonWithOccupation
ClassicalMechanicsTheorist,PersonWithOccupation
CognitivePsychologist,PersonWithOccupation
Comedian,PersonWithOccupation
Commissioner-Rank,PersonWithOccupation
CommitteeChairman,PersonWithOccupation
CommunicationsOfficer,PersonWithOccupation
ComputationalLinguist,PersonWithOccupation
ComputerScientist,PersonWithOccupation
ComputerVisionResearcher,PersonWithOccupation
CondensedMatterScientist,PersonWithOccupation
Cowpoke,PersonWithOccupation
Coxswain-Racing,PersonWithOccupation
Criminologist,PersonWithOccupation
CulturalAnthropologist,PersonWithOccupation
DeputyDirector,PersonWithOccupation
Dialectologist,PersonWithOccupation
Diplomat,PersonWithOccupation
DirectorOfNationalIntelligence-US,PersonWithOccupation
Diver,PersonWithOccupation
Doctor-Medical,PersonWithOccupation
Ecologist,PersonWithOccupation
Editor,PersonWithOccupation
ElectoralCandidate,PersonWithOccupation
Embryologist,PersonWithOccupation
EmployeeTypeByWorkStatus,PersonWithOccupation
EntertainmentOrArtsAdministrator,PersonWithOccupation
Ethologist,PersonWithOccupation
Executive,PersonWithOccupation
FigureSkater,PersonWithOccupation
FinancialAdvisor,PersonWithOccupation
Financier,PersonWithOccupation
FirstLady,PersonWithOccupation
FlexibleWorkingHours,PersonWithOccupation
FootballPlayer-American,PersonWithOccupation
FootballPlayer-Australian,PersonWithOccupation
FootballPlayer-Canadian,PersonWithOccupation
FootballPunter,PersonWithOccupation
Forester,PersonWithOccupation
Gangster,PersonWithOccupation
GeneticEngineer,PersonWithOccupation
Geneticist,PersonWithOccupation
Geologist,PersonWithOccupation
Goatherd,PersonWithOccupation
Golfer,PersonWithOccupation
GraduateStudent,PersonWithOccupation
Gymnast,PersonWithOccupation
Headmaster,PersonWithOccupation
HeadOfPoliticalParty,PersonWithOccupation
HockeyPlayer,PersonWithOccupation
Hustler-ConArtist,PersonWithOccupation
IceHockeyPlayer,PersonWithOccupation
Inspector-Professional,PersonWithOccupation
InsuranceAgent,PersonWithOccupation
Jockey,PersonWithOccupation
Karateka,PersonWithOccupation
LacrossePlayer,PersonWithOccupation
Lexicographer,PersonWithOccupation
Librarian,PersonWithOccupation
Linguist,PersonWithOccupation
Lobbyist,PersonWithOccupation
Magician,PersonWithOccupation
MarineBiologist,PersonWithOccupation
MartialArtist,PersonWithOccupation
MathematicalPhysicist,PersonWithOccupation
Mathematician,PersonWithOccupation
MediaLiaison,PersonWithOccupation
Meteorologist,PersonWithOccupation
Microbiologist,PersonWithOccupation
MinisterOfForeignAffairs,PersonWithOccupation
MobileIceCreamVendor,PersonWithOccupation
MoneyManager,PersonWithOccupation
Morphologist,PersonWithOccupation
NASCARDriver,PersonWithOccupation
Neurolinguist,PersonWithOccupation
NotaryPublic,PersonWithOccupation
NuclearScientist,PersonWithOccupation
Oceanographer,PersonWithOccupation
OntologicalEngineer,PersonWithOccupation
OrganizedCrimeProfessional,PersonWithOccupation
Ornithologist,PersonWithOccupation
Outlaw,PersonWithOccupation
Phonetician,PersonWithOccupation
Phonologist,PersonWithOccupation
Physicist,PersonWithOccupation
Physiologist,PersonWithOccupation
Poacher,PersonWithOccupation
PoliticalPartyOrganizer,PersonWithOccupation
PresidentOfOrganization,PersonWithOccupation
PressOfficer,PersonWithOccupation
Psycholinguist,PersonWithOccupation
Psychologist,PersonWithOccupation
Publicist,PersonWithOccupation
QuantumMechanicsTheorist,PersonWithOccupation
RealEstateAgent,PersonWithOccupation
RelativityTheorist,PersonWithOccupation
ResearchAssistant,PersonWithOccupation
ResearchScientist,PersonWithOccupation
RugbyPlayer,PersonWithOccupation
SabreFencer,PersonWithOccupation
Schoolteacher,PersonWithOccupation
Scientist,PersonWithOccupation
SecretaryGeneral,PersonWithOccupation
SecretServiceAgent,PersonWithOccupation
Semanticist,PersonWithOccupation
Semiotician,PersonWithOccupation
Sheepherder,PersonWithOccupation
Skateboarder,PersonWithOccupation
SnowSkier,PersonWithOccupation
SoccerGoalkeeper,PersonWithOccupation
SoccerPlayer,PersonWithOccupation
Sociolinguist,PersonWithOccupation
Sociologist,PersonWithOccupation
SportsCoach,PersonWithOccupation
SportsOfficial,PersonWithOccupation
Sprinter,PersonWithOccupation
SquashPlayer,PersonWithOccupation
Swimmer,PersonWithOccupation
Syntactician,PersonWithOccupation
TaeKwonDoPractitioner,PersonWithOccupation
TalentScout,PersonWithOccupation
TeachingAssistant,PersonWithOccupation
TeamHandballPlayer,PersonWithOccupation
TennisPlayer,PersonWithOccupation
Toxicologist,PersonWithOccupation
Translator,PersonWithOccupation
UniversityPresident,PersonWithOccupation
VicePresidentOfOrganization,PersonWithOccupation
Vigilante,PersonWithOccupation
Viking,PersonWithOccupation
VolleyballPlayer,PersonWithOccupation
Vor-Occupation,PersonWithOccupation
WardLeader,PersonWithOccupation
Wrestler,PersonWithOccupation
Zoologist,PersonWithOccupation
TypeOfScientificFallacy,PhilosophyBeliefs
Collecting,PhysicalCreationEvent
AircraftArrestingGear,PhysicalDevice
AirPurifier,PhysicalDevice
AntiTankWeapon,PhysicalDevice
ArtificialOrgan,PhysicalDevice
AssemblyLine,PhysicalDevice
AuthenticationDevice,PhysicalDevice
AutoTireMarketCategory,PhysicalDevice
AviationGroundSupportEquipment,PhysicalDevice
Backgammon-Piece,PhysicalDevice
BarbedWireFence,PhysicalDevice
BedCovering,PhysicalDevice
BellTower,PhysicalDevice
BoardingRamp,PhysicalDevice
BoatOrShipPart,PhysicalDevice
Bridle,PhysicalDevice
Buoy,PhysicalDevice
Cable,PhysicalDevice
Camera,PhysicalDevice
CandleHolder,PhysicalDevice
CarouselHorse,PhysicalDevice
CleaningDevice,PhysicalDevice
Clock,PhysicalDevice
ClockTower,PhysicalDevice
CombustionDevice,PhysicalDevice
CommunicationDevice,PhysicalDevice
ComputerChassis,PhysicalDevice
ComputerHardwareMarketCategory,PhysicalDevice
ConductorBaton,PhysicalDevice
ConstructionEquipment,PhysicalDevice
ContainerArtifact,PhysicalDevice
ControlDevice,PhysicalDevice
ControlPanel,PhysicalDevice
ControlTower,PhysicalDevice
CoolingDevice,PhysicalDevice
CountingDevice,PhysicalDevice
Cover-Protector,PhysicalDevice
CrankShaft,PhysicalDevice
Crutch,PhysicalDevice
DarkroomEquipment,PhysicalDevice
DecontaminationEquipment,PhysicalDevice
DentalAppliance,PhysicalDevice
Device-Armed,PhysicalDevice
Device-Disarmed,PhysicalDevice
Device-FunctionallyDefective,PhysicalDevice
Device-Locked,PhysicalDevice
Device-Overheated,PhysicalDevice
Device-ProximatelyControlled,PhysicalDevice
Device-ProximatelyControlledOnly,PhysicalDevice
Device-RemoteControlled,PhysicalDevice
Device-RemoteControlledOnly,PhysicalDevice
Device-SelfControlled,PhysicalDevice
Device-Unlocked,PhysicalDevice
Device-UserControlled,PhysicalDevice
Die-TheTool,PhysicalDevice
DiscoMirrorBall,PhysicalDevice
EngineeringEquipment,PhysicalDevice
EngineTestCell,PhysicalDevice
EntomologyEquipment,PhysicalDevice
ExecutionEquipment,PhysicalDevice
ExerciseEquipment,PhysicalDevice
ExplosiveDeviceDisposalDevice,PhysicalDevice
Feeder,PhysicalDevice
FilterSystem-Artificial,PhysicalDevice
FirefightingEquipment,PhysicalDevice
FishingLine,PhysicalDevice
FlarePipe,PhysicalDevice
FoodOrDrinkPreparationDevice,PhysicalDevice
ForestryEquipment,PhysicalDevice
Fulcrum,PhysicalDevice
Game-EquipmentSet,PhysicalDevice
GammaEmissionSensor,PhysicalDevice
GroundVehicularLaserLocatorDesignator,PhysicalDevice
HorseTack,PhysicalDevice
Implement,PhysicalDevice
Inflated,PhysicalDevice
InformationGatheringDevice,PhysicalDevice
InformationRecordingDevice,PhysicalDevice
InformationStorageDevice,PhysicalDevice
Kit,PhysicalDevice
KnifeSharpener,PhysicalDevice
Lever,PhysicalDevice
LightShip,PhysicalDevice
MeasuringDevice,PhysicalDevice
MechanicalDevice,PhysicalDevice
MeteorologicalInstrumentationAndEquipment,PhysicalDevice
MissileHead,PhysicalDevice
MusicEquipment,PhysicalDevice
NuclearReactorHardware,PhysicalDevice
OilFieldEquipment,PhysicalDevice
Pacifier,PhysicalDevice
Path-InfoTransfer,PhysicalDevice
PayLoad,PhysicalDevice
PhysicalTemplate,PhysicalDevice
PlumbingFixture,PhysicalDevice
PomPom,PhysicalDevice
PoweredDevice,PhysicalDevice
PowerGenerationComplex,PhysicalDevice
ProcessingStation,PhysicalDevice
Pylon,PhysicalDevice
RadarStation-Facility,PhysicalDevice
RadiatorTester,PhysicalDevice
Reflector,PhysicalDevice
RemoteControlDevice,PhysicalDevice
RemovablePart,PhysicalDevice
Repairable,PhysicalDevice
RescueEquipment,PhysicalDevice
Rig,PhysicalDevice
SafetyDevice,PhysicalDevice
Sandpaper,PhysicalDevice
ScientificInstrument,PhysicalDevice
SeatBeltLock,PhysicalDevice
SeatingDevice,PhysicalDevice
SecurityDevice,PhysicalDevice
Sensor,PhysicalDevice
Sensor-Device,PhysicalDevice
SensoryEnhancementDevice,PhysicalDevice
ShearLegs,PhysicalDevice
Siren,PhysicalDevice
SkiEquipmentPackage,PhysicalDevice
SnowBrush,PhysicalDevice
SpaceflightGroundEquipment,PhysicalDevice
SpanningDevice,PhysicalDevice
SpiderHole,PhysicalDevice
Spool,PhysicalDevice
SportsEquipment,PhysicalDevice
SteeringPost,PhysicalDevice
Stirrup,PhysicalDevice
Stretched,PhysicalDevice
Switchboard,PhysicalDevice
SystemOfDevices,PhysicalDevice
Teether,PhysicalDevice
TenderObject,PhysicalDevice
Tennis-Accessory,PhysicalDevice
ThermalLuminescentDetector,PhysicalDevice
ToiletTrainingProduct,PhysicalDevice
TonerCartridge,PhysicalDevice
Tool,PhysicalDevice
Torch,PhysicalDevice
Torn,PhysicalDevice
TortureDevice,PhysicalDevice
Toy,PhysicalDevice
TransportationDevice,PhysicalDevice
TransportFacility,PhysicalDevice
TrapDevice,PhysicalDevice
TrellisForGarden,PhysicalDevice
TruckSlider,PhysicalDevice
Unfolded,PhysicalDevice
VehiclePart,PhysicalDevice
VentilationDevice,PhysicalDevice
Ventilator,PhysicalDevice
VisorAccessory,PhysicalDevice
Walker-SupportDevice,PhysicalDevice
WalkingCane,PhysicalDevice
WallMountedDevice,PhysicalDevice
WasteConversionDevice,PhysicalDevice
WateringCan,PhysicalDevice
WaterIonizer,PhysicalDevice
WaterPoweredDevice,PhysicalDevice
Well,PhysicalDevice
Whistle,PhysicalDevice
WindowCovering,PhysicalDevice
WindPoweredDevice,PhysicalDevice
Wire,PhysicalDevice
ActionOnObject,PhysicalEvent
Causing-Levitating,PhysicalEvent
Communicating,PhysicalEvent
EndangeringSomething,PhysicalEvent
Inconsistency,PhysicalEvent
IncurringDamageThatReducesFunctionality,PhysicalEvent
IncurringPhysicalDamage,PhysicalEvent
IndoorActivity,PhysicalEvent
MilitaryConflictEvent,PhysicalEvent
OutdoorActivity,PhysicalEvent
ProcessRequiringNoEnergyInput,PhysicalEvent
PurposefulPhysicalAction,PhysicalEvent
Replenishing,PhysicalEvent
ReversibleProcess,PhysicalEvent
ScoringPoints,PhysicalEvent
SexualBehavior,PhysicalEvent
SkinAilment,PhysicalEvent
ThePrototypicalMitosisSubprocessType,PhysicalEvent
AircraftEngine,PhysicalPartOfObject
BicycleBrakeCable,PhysicalPartOfObject
BoatOrShipPart,PhysicalPartOfObject
Propeller,PhysicalPartOfObject
RocketEngine,PhysicalPartOfObject
Wheel,PhysicalPartOfObject
CPUSpeed,PhysicalQuantity
ElectricalCurrentLevel,PhysicalQuantity
LevelOfQuality,PhysicalQuantity
Permeability,PhysicalQuantity
SpatialQuantity,PhysicalQuantity
Temperature,PhysicalQuantity
Configuration,PhysicalSituation
PhysicalEvent,PhysicalSituation
Wave-Topic,PhysicalStuffAndObjects-Topic
BoneSpurs-PhysiologicalConditionType,PhysiologicalCondition
Clubfoot-PhysiologicalConditionType,PhysiologicalCondition
CoxsackieVirus-PhysiologicalConditionType,PhysiologicalCondition
Drive-PhysiologicalCondition,PhysiologicalCondition
Dwarfism,PhysiologicalCondition
Dysmenorrhea,PhysiologicalCondition
Farsightedness,PhysiologicalCondition
HavingTheChills,PhysiologicalCondition
HeartAttack,PhysiologicalCondition
IndisposedCondition,PhysiologicalCondition
Infantilism,PhysiologicalCondition
Insomnia,PhysiologicalCondition
MultipleMyeloma-PhysiologicalConditionType,PhysiologicalCondition
NasalCongestion,PhysiologicalCondition
Nearsightedness,PhysiologicalCondition
PrematureEjaculation,PhysiologicalCondition
PrinceAlbertPiercing,PhysiologicalCondition
Pustule-Condition,PhysiologicalCondition
RunnyNose,PhysiologicalCondition
Shock-PhysiologicalCondition,PhysiologicalCondition
SkinAilment,PhysiologicalCondition
SleepDeprivation,PhysiologicalCondition
Stuttering-PhysiologicalConditionType,PhysiologicalCondition
Sunburn,PhysiologicalCondition
Whiplash-PhysiologicalCondition,PhysiologicalCondition
MaritimeIndustry,PipelineService
CircleOfWillis,PipingSystem-Generic
CirculatorySystem,PipingSystem-Generic
DigestiveSystem,PipingSystem-Generic
LymphaticSystem,PipingSystem-Generic
PhloemNetwork,PipingSystem-Generic
RespiratoryTract,PipingSystem-Generic
VascularNetworkOfPlant,PipingSystem-Generic
XylemNetwork,PipingSystem-Generic
ArtificialWaterFeature,Place-NonAgent
AthleticField,Place-NonAgent
BattlefieldPark,Place-NonAgent
ConstructionSite,Place-NonAgent
Dump,Place-NonAgent
EcologicalRegion,Place-NonAgent
FixedStructure,Place-NonAgent
FlyingFreehold,Place-NonAgent
FreeTradeZone,Place-NonAgent
GeopoliticalRegion,Place-NonAgent
Gravesite,Place-NonAgent
ImageSpace,Place-NonAgent
Junkyard,Place-NonAgent
Landmark,Place-NonAgent
NationalMonument,Place-NonAgent
NaturalRegion,Place-NonAgent
Retreat-Place,Place-NonAgent
RoadCrater,Place-NonAgent
Roadside,Place-NonAgent
RoadwayJunction,Place-NonAgent
UnderwaterLocation,Place-NonAgent
LunarPlain,Plain-Topographical
AbutilonEremitopetalum,Plant
AbutilonSandwicense,Plant
AloeVera,Plant
AlsinidendronObovatum,Plant
AlsinidendronTrinerve,Plant
AuerodendronPauciflorum,Plant
BearingFruit,Plant
BhutJolokiaPepper,Plant
Black-eyedPea,Plant
Blackcurrant,Plant
BonamiaMenziesii,Plant
Boysenberry,Plant
CabbagePlant,Plant
CalyptranthesThomasiana,Plant
Cayenne-Plant,Plant
CoffeeBush,Plant
DayLily,Plant
DongQuai-ThePlant,Plant
Dormant,Plant
EugeniaWoodburyana,Plant
Gardenia,Plant
GiantHogweed,Plant
HongKongMint,Plant
InBloom,Plant
Lavender-Plant,Plant
MunroidendronRacemosum,Plant
Peppermint,Plant
Persimmon,Plant
Pistachio,Plant
PotatoPlant,Plant
Saffron,Plant
Salvia,Plant
SawPalmetto-Plant,Plant
SchiedeaKaalae,Plant
Sea-buckthorn,Plant
StJohnsWort-Plant,Plant
Tea,Plant
TernstroemiaSubsessilis,Plant
TobaccoPlant,Plant
TomatoPlant,Plant
VignaOWahuensis,Plant
Wasabi,Plant
Conifer,Plant-Woody
Anther,PlantPart
Aril,PlantPart
Carpel,PlantPart
Corolla,PlantPart
Endosperm,PlantPart
Epicotyl,PlantPart
Gynoecium,PlantPart
Nectary,PlantPart
Ovary-PlantPart,PlantPart
Ovule,PlantPart
Pericarp,PlantPart
Petal,PlantPart
PhloemNetwork,PlantPart
PlantShoot,PlantPart
Pollen,PlantPart
Seed,PlantPart
SeedCoat,PlantPart
Sepal,PlantPart
ShootSystem,PlantPart
Stamen,PlantPart
Stigma-PlantPart,PlantPart
Style-FlowerPart,PlantPart
VascularNetworkOfPlant,PlantPart
XylemNetwork,PlantPart
BM-21,Platform-Military
GAZ-66,Platform-Military
SA-9,Platform-Military
ZSU-23-4,Platform-Military
PlayingOf-WrestlingSportsEvent,PlayingAGame
GeopoliticalCulture,PoliticalCulture
ElectionForOffice,PoliticalEvent
BohaiEconomicRim,PopulatedPlace
Country,PopulatedPlace
LatinAmerica,PopulatedPlace
LouisianaPurchase,PopulatedPlace
PanAmFlight103,PopulatedPlace
EnvironmentalIssuesWithPopulation,PopulationOfType-Organism-Whole
Fertility,PopulationOfType-Organism-Whole
WorldPopulation,PopulationOfType-Organism-Whole
SpaceLaunchFacility,PortFacility
Sugar-Table,Powder
ElectricalConductor,PowerDistribution
CeratomantisSaussurii,PrayingMantis
CeratomantisYunnanensis,PrayingMantis
DeroplatysDesiccata,PrayingMantis
DeroplatysLobata,PrayingMantis
DimantisHaani,PrayingMantis
EmpusaGenus,PrayingMantis
GongylusGongylodes,PrayingMantis
HierodulaGrandis,PrayingMantis
HierodulaPatellifera,PrayingMantis
MetallyticusSplendidus,PrayingMantis
OligonicellaBolliana,PrayingMantis
OligonicellaBrunneri,PrayingMantis
OligonicellaScudderi,PrayingMantis
OrthoderaMinistralis,PrayingMantis
OrthoderaNovaezealandiae,PrayingMantis
OrthoderaRubrocoxata,PrayingMantis
OxyophthalmellusRehni,PrayingMantis
OxyophthalmellusSomalicus,PrayingMantis
ParamantisNyassana,PrayingMantis
TenoderaAngustipennis,PrayingMantis
Role,Predicate
LimitedLiabilityCompany,PrivatelyHeldOrganization
LumberManufacturing,ProcessingEvent
SugarManufacturing,ProcessingEvent
ArabIsraeliPeaceProcess,ProcessType
CuttingProcess,ProcessType
FlotationProcess,ProcessType
FoodProcessing,ProcessType
IndustrialProcess,ProcessType
Manufacturing,ProcessType
NorthernIrelandPeaceProcess,ProcessType
PragueProcess,ProcessType
PrintingMaterial,ProcessType
WesternSaharaPeaceProcess,ProcessType
AntiTankGuidedWeapon-AT3Sagger,Products
Armani-TheProduct,Products
DeviceTypeByFunction,Products
DeviceTypeByPowerSource,Products
AutomobileTypeByBrand,ProductTypeByBrand
Bacterium,ProkaryoticCell
Enclosure,Property
Estate-LegalEntity,Property
PrivateProperty,Property
PublicCommons,Property
PublicProperty,Property
RealEstate,Property
BidOnSale,Proposal
AcademicComposition,PropositionalConceptualWork
Allusion,PropositionalConceptualWork
AnalysisDiagram,PropositionalConceptualWork
Announcement,PropositionalConceptualWork
Book,PropositionalConceptualWork
Booklet,PropositionalConceptualWork
BugReport,PropositionalConceptualWork
ClassificationSystem,PropositionalConceptualWork
Credential,PropositionalConceptualWork
CreditRecord,PropositionalConceptualWork
Criterion,PropositionalConceptualWork
Critique,PropositionalConceptualWork
Description-PCW,PropositionalConceptualWork
Explanation,PropositionalConceptualWork
Instructions,PropositionalConceptualWork
Joke,PropositionalConceptualWork
KnowledgeRepresentation,PropositionalConceptualWork
Manifesto,PropositionalConceptualWork
Mantra,PropositionalConceptualWork
Manuscript,PropositionalConceptualWork
MaterialSafetyDataSheetCW,PropositionalConceptualWork
Motto,PropositionalConceptualWork
Narrative,PropositionalConceptualWork
OnlineNewsSeries,PropositionalConceptualWork
Outline,PropositionalConceptualWork
PeriodicTable,PropositionalConceptualWork
Propaganda,PropositionalConceptualWork
PropositionalConceptualWork-ActionGenre,PropositionalConceptualWork
PropositionalConceptualWork-AdultGenre,PropositionalConceptualWork
PropositionalConceptualWork-AdventureGenre,PropositionalConceptualWork
PropositionalConceptualWork-BasketballGenre,PropositionalConceptualWork
PropositionalConceptualWork-BiblicalEpicGenre,PropositionalConceptualWork
PropositionalConceptualWork-BiographyGenre,PropositionalConceptualWork
PropositionalConceptualWork-ChildrensNarrativeGenre,PropositionalConceptualWork
PropositionalConceptualWork-ClassicGenre,PropositionalConceptualWork
PropositionalConceptualWork-ComedyGenre,PropositionalConceptualWork
PropositionalConceptualWork-CrimeGenre,PropositionalConceptualWork
PropositionalConceptualWork-CultGenre,PropositionalConceptualWork
PropositionalConceptualWork-DarkComedyGenre,PropositionalConceptualWork
PropositionalConceptualWork-DramaGenre,PropositionalConceptualWork
PropositionalConceptualWork-EducationalGenre,PropositionalConceptualWork
PropositionalConceptualWork-EroticDramaGenre,PropositionalConceptualWork
PropositionalConceptualWork-ExperimentalGenre,PropositionalConceptualWork
PropositionalConceptualWork-FamilyGenre,PropositionalConceptualWork
PropositionalConceptualWork-FantasyGenre,PropositionalConceptualWork
PropositionalConceptualWork-GangsterGenre,PropositionalConceptualWork
PropositionalConceptualWork-HistoricalNarrativeGenre,PropositionalConceptualWork
PropositionalConceptualWork-HorrorGenre,PropositionalConceptualWork
PropositionalConceptualWork-InstructionalGenre,PropositionalConceptualWork
PropositionalConceptualWork-LiteraryCriticismGenre,PropositionalConceptualWork
PropositionalConceptualWork-MusicalGenre,PropositionalConceptualWork
PropositionalConceptualWork-MysteryGenre,PropositionalConceptualWork
PropositionalConceptualWork-ParodyGenre,PropositionalConceptualWork
PropositionalConceptualWork-RomanceGenre,PropositionalConceptualWork
PropositionalConceptualWork-RomanticComedyGenre,PropositionalConceptualWork
PropositionalConceptualWork-SatireGenre,PropositionalConceptualWork
PropositionalConceptualWork-ScienceFictionGenre,PropositionalConceptualWork
PropositionalConceptualWork-ShortGenre,PropositionalConceptualWork
PropositionalConceptualWork-SportsGenre,PropositionalConceptualWork
PropositionalConceptualWork-SuspenseGenre,PropositionalConceptualWork
PropositionalConceptualWork-TeenGenre,PropositionalConceptualWork
PropositionalConceptualWork-ThrillerGenre,PropositionalConceptualWork
PropositionalConceptualWork-TragedyGenre,PropositionalConceptualWork
PropositionalConceptualWork-WarGenre,PropositionalConceptualWork
PropositionalConceptualWork-WesternGenre,PropositionalConceptualWork
Questionnaire,PropositionalConceptualWork
Rumor,PropositionalConceptualWork
SmallPrint-PCW,PropositionalConceptualWork
SoftwareObject-Individual,PropositionalConceptualWork
Specification,PropositionalConceptualWork
Specifics,PropositionalConceptualWork
SpecifiedTest,PropositionalConceptualWork
Strategy,PropositionalConceptualWork
Summary,PropositionalConceptualWork
TelephoneMessage,PropositionalConceptualWork
ValueTable-PCW,PropositionalConceptualWork
Vignette,PropositionalConceptualWork
Mythology,PropositionalInformationThing
PhDThesis,Prose
Calcium-bindingProtein,ProteinStuff
Calmodulin,ProteinStuff
Chemerin,ProteinStuff
Cryopyrin,ProteinStuff
DNA-bindingProtein,ProteinStuff
Ferredoxin,ProteinStuff
Gelatin,ProteinStuff
Keratin,ProteinStuff
RNABindingProtein,ProteinStuff
Translocon,ProteinStuff
Acrasiomycota,Protista
Amoeba,Protista
Apusozoa,Protista
Choanoflagellate,Protista
Cryptomonas,Protista
Dictyosteliomycota,Protista
Dinoflagellate,Protista
DurvillaeaAntarctica,Protista
Macrocystis,Protista
Pythiaceae,Protista
Hematoma,Protrusion
PolyATail,Protrusion
AirportTerminalBuilding,PublicPlace
BarRoomSpace,PublicPlace
BusStation,PublicPlace
Heliport-Physical,PublicPlace
NightClub-Facility,PublicPlace
RailroadStation,PublicPlace
RestaurantSpace,PublicPlace
RetailStoreSpace,PublicPlace
Showroom,PublicPlace
Theater-PhysicalStructure,PublicPlace
PhDThesis,PublishedConceptualWork
RecordedSoundProduct,PublishedIBT
WaterBoardingEvent,PullingAnObjectAlongWith
Attempting-PersuadingToAct,PurposefulAction
Babying,PurposefulAction
BoundingOverwatch,PurposefulAction
BusinessEvent,PurposefulAction
CesareanSection-SurgicalProcedure,PurposefulAction
ChildAbuse,PurposefulAction
CooperationEvent,PurposefulAction
Cracking-CompromisingSecurity,PurposefulAction
Decorating,PurposefulAction
Dieting,PurposefulAction
FamilyPlanning,PurposefulAction
GoingToTheBathroom,PurposefulAction
Investigation,PurposefulAction
MilitaryEvent,PurposefulAction
PremeditatedMurder,PurposefulAction
SexualOffense,PurposefulAction
TimeManagement,PurposefulAction
WorkingEvent,PurposefulAction
PhysicalCollectionEvent,PuttingSomethingSomewhere
GreyhoundRacing,RacingSportsEvent
GreyhoundRacingEvent,RacingSportsEvent
HorseRacingEvent,RacingSportsEvent
PigeonRacing,RacingSportsEvent
SledDogRacingEvent,RacingSportsEvent
AmateurRadioEquipment,RadioReceiver
AmateurRadioEquipment,RadioTransmitter
RailwayTramwayCar,RailwayTransportationDevice
Building,RealEstate
House-Modern,RealEstate
ModernShelterConstruction,RealEstate
Estate-LegalEntity,RealProperty
ArgentineMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
AustrianAndAustroHungarianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
BritishMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
BulgarianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
ChineseMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
DanishMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
DutchMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
FinnishMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
ItalianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
LithuanianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
MexicanMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
PakistaniMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
PalestinianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
RomanianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
SpanishMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
SwissMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
TurkishMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
YugoslavSerbianMilitaryReconnaissanceAircraft,ReconnaissanceAircraft
DanceRecreationalEvent,RecreationalActivity
