child-id,parent-id
Pressure,RatioQuantity
Proportion,RatioQuantity
Rate,RatioQuantity
AgriculturalCommodity,RawMaterials
Animal-HumanFoodSource,RawMaterials
CropPlant,RawMaterials
EarthenSubstance,RawMaterials
FossilFuel,RawMaterials
GaseousSubstance,RawMaterials
Metal,RawMaterials
Mineral,RawMaterials
Resin,RawMaterials
Water,RawMaterials
Wood,RawMaterials
Die-TheTool,RawMaterialWorkingMachinery
CommercialRealEstate,RealEstate
LandParcel,RealEstate
RentalProperty,RealEstate
ResidentialRealEstate,RealEstate
MultipleListingsService,RealEstateFirm
PropertyManagement,RealEstateManagementService
ShoppingCenter-Organization,RealEstateOrganization
Enclosure,RealProperty
Estate-LegalEntity,RealProperty
LandParcel,RealProperty
Manor-House,RealProperty
PrivateProperty,RealProperty
PublicCommons,RealProperty
PublicProperty,RealProperty
RealEstate,RealProperty
AbductiveInferenceProcess,Reasoning
DeductiveInferenceProcess,Reasoning
InductiveInferenceProcess,Reasoning
BasmachiMovement,Rebellion
EasterRising,Rebellion
RedRiverRebellion,Rebellion
SlaveRebellion,Rebellion
TuaregRebellion,Rebellion
WarsawUprising,Rebellion
DeliveryReceipt,Receipt
DepositSlip,Receipt
ArgentineMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
AustrianAndAustroHungarianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
BritishMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
BulgarianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
ChineseMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
DanishMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
DutchMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
FinnishMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
ItalianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
LithuanianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
MexicanMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
PakistaniMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
PalestinianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
RomanianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
SpanishMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
SwissMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
TurkishMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
YugoslavSerbianMilitaryReconnaissanceAircraft,ReconnaissanceAircraftByCountry
LockheedD-21,ReconnaissancePlane
LockheedMartinRQ-170Sentinel,ReconnaissancePlane
LockheedSR-71Blackbird,ReconnaissancePlane
MusicMedia,RecordedIBO
RecordedSoundProduct,RecordedIBO
BeachActivityType,RecreationalActivity
BirdWatching,RecreationalActivity
Entertainment-RecreationalActivity,RecreationalActivity
Hobby,RecreationalActivity
ScubaDiving,RecreationalActivity
SkyDiving,RecreationalActivity
Snowboarding,RecreationalActivity
Tourism,RecreationalActivity
HangGlider,RecreationalAircraft
MathematicalPuzzle,RecreationalMathematics
Puzzle,RecreationalMathematics
WordGame,RecreationalMathematics
Dinghy,RecreationalWatercraft
Raft,RecreationalWatercraft
Yacht,RecreationalWatercraft
AmateurRadioEquipment,RecreationEquipment
DarkroomEquipment,RecreationEquipment
ExerciseEquipment,RecreationEquipment
Game-EquipmentSet,RecreationEquipment
MusicEquipment,RecreationEquipment
OutdoorEquipment,RecreationEquipment
SportsEquipment,RecreationEquipment
AmusementParkRide,RecreationEquipmentSupply
PlaygroundEquipment,RecreationEquipmentSupply
RecruitingActivity-Military,RecruitingActivity
Beam-Construction,RectangularParallelepiped
Cube,RectangularParallelepiped
PaperRecycling,Recycling
DarkRed-Color,RedColor
DeepRed-Color,RedColor
ModerateRed-Color,RedColor
StrongRed-Color,RedColor
VividRed-Color,RedColor
CeriseColor,Reddish
DarkReddishOrange-Color,Reddish
DeepReddishBrown-Color,Reddish
ModerateReddishBrown-Color,Reddish
RedColor,Reddish
RubyColor,Reddish
StrongPurplishRed-Color,Reddish
BabElMandeb-Strait,RedSea
BlueBook-SocialRegistry,ReferenceWork
Calendar-Document,ReferenceWork
Catalog,ReferenceWork
ReferenceWork-Structured,ReferenceWork
ReferenceWork-Written,ReferenceWork
Atlas,ReferenceWork-Structured
BlueBook-Pricing,ReferenceWork-Structured
ReferenceWebSite,ReferenceWork-Structured
Almanac,ReferenceWork-Written
CliffsNotes,ReferenceWork-Written
Compendium,ReferenceWork-Written
Dictionary,ReferenceWork-Written
Directory-ReferenceWork,ReferenceWork-Written
Encyclopedia,ReferenceWork-Written
Glossary,ReferenceWork-Written
InstructionalWork,ReferenceWork-Written
JournalSeries,ReferenceWork-Written
Manifesto,ReferenceWork-Written
Thesaurus,ReferenceWork-Written
WritingStyleGuide,ReferenceWork-Written
Dull-NotShiny,Reflectance
Mirrorlike,Reflectance
Shiny,Reflectance
Recycling,RefuseDisposalTreatment
MusicalComposition-Reggae,ReggaeMusic
CelestialRegion,Region
GeographicalRegion,Region
AsianCulture,RegionalCulture
BalticCulture,RegionalCulture
CentralAmericanCulture,RegionalCulture
CentralAsianCulture,RegionalCulture
EastAsianCulture,RegionalCulture
EuropeanCulture,RegionalCulture
HimalayanCulture,RegionalCulture
LatinAmericanCulture,RegionalCulture
MicronesianCulture,RegionalCulture
MiddleEasternCulture,RegionalCulture
ScandinavianCulture,RegionalCulture
SoutheastAsianCulture,RegionalCulture
CanopyClosure-Moderate,RegionTypeByCanopyClosure
CanopyClosure-Sparse,RegionTypeByCanopyClosure
CanopyLayer,RegionTypeByCanopyClosure
FlatRegion,RegionTypeByHilliness
HillyRegion,RegionTypeByHilliness
FineGrainedSoilRegion,RegionTypeBySoilType-USCS
InorganicSoilRegion,RegionTypeBySoilType-USCS
OrganicSoilRegion,RegionTypeBySoilType-USCS
PeatSoilRegion,RegionTypeBySoilType-USCS
RockySoilRegion,RegionTypeBySoilType-USCS
ExcessivelyDrainedRegion,RegionTypeBySurfaceDrainage-NRCS
FloodZone,RegionTypeBySurfaceDrainage-NRCS
PeriodicallyFloodedRegion,RegionTypeBySurfaceDrainage-NRCS
WellDrainedRegion,RegionTypeBySurfaceDrainage-NRCS
MudFlat,RegionTypeByTerrain
Playa,RegionTypeByTerrain
RubbleStrewnArea,RegionTypeByTerrain
RuggedTerrain,RegionTypeByTerrain
SandyDesert,RegionTypeByTerrain
SnowCoveredArea,RegionTypeByTerrain
SoftTerrain,RegionTypeByTerrain
RegionTypeBySoilType-USCS,RegionTypes
RegionTypeByTerrain,RegionTypes
AdvertisingRegulation,Regulation
FinancialRegulation,Regulation
GamblingRegulation,Regulation
MediaRegulation,Regulation
PublicHealthRegulation,Regulation
RegulationOfBiotechnology,Regulation
RentRegulation,Regulation
RegulationOfGeneticallyModifiedOrganism,RegulationOfBiotechnology
PhysicalTherapy,RehabilitationService
ReferenceWork,Relateds
InOuterSpace,RelativeLocation
Underground,RelativeLocation
Underwater,RelativeLocation
Calmness,Relaxation
ChemicalSpill,ReleaseOfBiochemicallyHarmfulSubstance
Taoism,Religion
ProselytizingActivity,ReligiousActivity
AtheisticBeliefSystem,ReligiousBeliefAndDoctrine
BeliefsAndPracticesOfJehovahsWitnesses,ReligiousBeliefAndDoctrine
ReligiousBeliefs,ReligiousBeliefAndDoctrine
SacredPractice,ReligiousBeliefAndDoctrine
Spirituality,ReligiousBeliefAndDoctrine
Transtheism,ReligiousBeliefAndDoctrine
Zionism,ReligiousBeliefAndDoctrine
BuddhistPractice,ReligiousBeliefs
Salvation,ReligiousBeliefs
Chapel,ReligiousBuilding
Novitiate-Building,ReligiousBuilding
Shrine-Religious,ReligiousBuilding
Tabernacle-Building,ReligiousBuilding
Temple,ReligiousBuilding
ReligiousHeadgear,ReligiousClothing
BiblicalCriticism,ReligiousCriticism
ChildrensLiteratureCriticism,ReligiousCriticism
CriticismOfCreationism,ReligiousCriticism
CriticismOfIslamism,ReligiousCriticism
CriticismOfJehovahsWitnesses,ReligiousCriticism
CriticismOfMonotheism,ReligiousCriticism
CriticismOfMormonism,ReligiousCriticism
CriticismOfTheBible,ReligiousCriticism
FrenchLiteraryCriticism,ReligiousCriticism
AtheismInPopularCulture,ReligiousCulture
BibleInPopularCulture,ReligiousCulture
BuddhistCulture,ReligiousCulture
ChristianCulture,ReligiousCulture
HeavenInPopularCulture,ReligiousCulture
HinduCulture,ReligiousCulture
IslamicCulture,ReligiousCulture
LatterDaySaintCulture,ReligiousCulture
SecularJewishCulture,ReligiousCulture
SikhCulture,ReligiousCulture
YiddishCulture,ReligiousCulture
ChristianDenominationalFamily,ReligiousDenomination
Saint,ReligiousFigure
Savior,ReligiousFigure
Pew,ReligiousFurniture
AltarTable,ReligiousObject
BodyOfJesusChrist,ReligiousObject
Chalice,ReligiousObject
Crucifix-ChristianSymbol,ReligiousObject
EucharisticObject,ReligiousObject
IslamicReligiousObject,ReligiousObject
ReligiousIcon,ReligiousObject
Congregation,ReligiousOrganization
LocalReligiousCongregation,ReligiousOrganization
Scientology,ReligiousOrganization
AntiSemitism,ReligiousPersecution
Archdiocese-Catholic,ReligiousProvince
ChurchOfEnglandEcclesiasticalPolity,ReligiousProvince
Diocese,ReligiousProvince
Parish-EcclesiasticalDistrict,ReligiousProvince
Abbey,ReligiousResidence
ClergyHouse,ReligiousResidence
Convent-Residence,ReligiousResidence
Manse,ReligiousResidence
Monastery-Residence,ReligiousResidence
AltarStage,ReligiousSupply
Tabernacle-ReligiousObject,ReligiousSupply
CompactDisc-Generic,RemovableStorageMedia
CompactDiscOrganizer,RemovableStorageMediaAccessory
CropHarvesting,RemovingSomething-Translational
RenaultLecarCar,RenaultCar
Energy-Renewable,RenewableResource
PrepaymentOption,RepaymentPlan
PrepaymentPenalty,RepaymentPlan
CellCycle,RepeatedEventType
HolidaySeason,RepeatedEventType
Camera,ReproductionDevice
FaxMachine,ReproductionDevice
Paper,ReproductionDevice
PhotocopyMachine,ReproductionDevice
PhotographicFilm,ReproductionDevice
Printer,ReproductionDevice
Typewriter,ReproductionDevice
Engraving,ReproductionService
ReproductiveSystem-Female,ReproductiveSystem
SexOrgan,ReproductiveSystem
ConstitutionalRepublic,Republic
Evocation,RequestingPresence
CivilianBiogeneticsProgram,ResearchAndDevelopment
CivilianChemicalResearchProgram,ResearchAndDevelopment
CivilianEnergyProgram,ResearchAndDevelopment
EnergyDevelopment,ResearchAndDevelopment
MedicalResearch,ResearchByField
AstronomicalObservatory,ResearchFacility
Laboratory,ResearchFacility
WeatherStation,ResearchFacility
AlternativeMedicalDiagnosticMethod,ResearchMethod
CohortStudyMethod,ResearchMethod
DomainDecompositionMethod,ResearchMethod
DynamicSystemsDevelopmentMethod,ResearchMethod
ElectronicStructureMethod,ResearchMethod
EstimationTheory,ResearchMethod
FirstOrderMethod,ResearchMethod
ForensicScience,ResearchMethod
FormalMethod,ResearchMethod
MethodsInSociology,ResearchMethod
OrnithologicalEquipmentOrMethod,ResearchMethod
PhenomenologicalMethodology,ResearchMethod
SurveyMethodology,ResearchMethod
ThyroidologicalMethod,ResearchMethod
GlobalSecurity-ResearchOrganization,ResearchOrganization
WeatherStation,ResearchStation
ExperimentStation,ResearchTestingFacility
ResearchFacility,ResearchTestingFacility
Envy,Resentment
Jealousy,Resentment
FossilForest,Reserve-OutdoorRegion
NationalWildAndScenicRiver,Reserve-OutdoorRegion
Trail,Reserve-OutdoorRegion
WildernessPark,Reserve-OutdoorRegion
ApartmentBuilding,ResidentialBuilding
Convent-Residence,ResidentialBuilding
Homestead,ResidentialBuilding
House-Country,ResidentialBuilding
House-Modern,ResidentialBuilding
OfficialResidence,ResidentialHome
ResidentialBuilding,ResidentialHome
MobileHomePark,ResidentialLandParcel
ResidentialBuilding,ResidentialRealEstate
AcrylicPlastic,Resin
Nylon,Resin
Polyethylene,Resin
PolyethyleneGlycol-200,Resin
PlasticFilm,ResinRosinDerivative
Resin,ResinRosinDerivative
BeachResort-Attraction,ResortFacility
SkiResort-Attraction,ResortFacility
AgriculturalResource,Resource
NaturalResource,Resource
RenewableResource,Resource
WaterResources,Resource
NaturalResource,Resources
Admiration,Respect
Reverence,Respect
Antiasthmatic,RespiratoryTractDrug
Cafe-Organization,Restaurant
CoffeeHouse-Organization,Restaurant
ItalianCuisineRestaurant,Restaurant
RestaurantOrg-WithoutWaitstaff,Restaurant
RestaurantOrg-WithWaitstaff,Restaurant
TeaRoom-Organization,Restaurant
JuiceBar,RestaurantOrg-WithoutWaitstaff
PsychiatricRestraint,RestraintAccessory
AutoRepairShop,RetailOrganization
ElectronicCommerce,RetailService
SalesActivity,RetailService
IceCreamParlor,RetailStore
Showroom,RetailStoreSpace
Revenge,RetaliationGoal
BookReview,Review
OnlineMovieReview,Review
ApacheRevolver,Revolver
JavanRhinoceros,Rhinoceros
WesternBlackRhinoceros,Rhinoceros
Riccia,Ricciaceae
Orientia-Genus,Rickettsiaceae
Rickettsia,Rickettsiaceae
Anaplasmataceae-Family,Rickettsiales-Order
Ehrlichiaceae,Rickettsiales-Order
Holosporaceae,Rickettsiales-Order
PelagibacterUbique,Rickettsiales-Order
CommercialItemTransportAndDistribution,Ride
FlyingViaAirTransportationDevice,Ride
HorsebackRiding,Ride
HumanSpaceflight,Ride
Landing-Aircraft,Ride
TransportingPeople,Ride
TransportVia-LandTransportationDevice,Ride
WaterSurfaceTransportation,Ride
GreatRiftValley,RiftOrGraben
RiftValley,RiftOrGraben
USCollegeFootballRivalry,Rivalry
NationalWildAndScenicRiver,River
ThamesRiver,River
RNAVirus,RNA
Anticodon,RNAStuff
RNA,RNAStuff
Bridge,RoadBridge
Primary-RoadClassification,RoadClass
Restricted-RoadClassification,RoadClass
Secondary-RoadClassification,RoadClass
Utility-RoadClassification,RoadClass
Asphalt,RoadLandscape
Curb,RoadRailroadConstructionMaterial
AirTrafficControl,RoadTrafficManagement
TransportVia-RoadVehicle,RoadTransport
Bicycle,RoadVehicle
ElectricCar,RoadVehicle-ElectricWithBattery
AutomaticCarWindow,RoadVehiclePassengerCompartment
Alley,Roadway
CityBlock,Roadway
LaneOfRoadway,Roadway
RoadCrater,Roadway
Roadside,Roadway
RoadwayJunction,Roadway
Shoulder-Roadway,Roadway
TravelRoute-Road,Roadway
RoadwayInterchange,RoadwayJunction
AndroidRobot,Robot
PaintRobot,Robot
WeldingRobot,Robot
MountainClimber,RockClimber
SpaceShipOne,RocketPlane
RocketBooster,RocketSubsystem
RockAndRoll,RockMusic
Gravel,RockyPlanetaryStuff
Lava,RockyPlanetaryStuff
Coypu,Rodent
GambianPouchedRat,Rodent
Gopher-Rodent,Rodent
RollerSkate,RollerSkatingEquipment
CardinalBishop,RomanCatholicCardinal
CardinalDeacon,RomanCatholicCardinal
CardinalPriest,RomanCatholicCardinal
CardinalProtector,RomanCatholicCardinal
AutoLuggageRack,RoofRackSystem
AutomobileBoatRack,RoofRackSystem
BikeCarrier,RoofRackSystem
EmergencyRoom,RoomInAConstruction
HomeOffice,RoomInAConstruction
NorthernRoot-knotNematode,Root-knotNematode
Chain,RopeChainCableWireStrap
CordProduct,RopeChainCableWireStrap
Rope,RopeChainCableWireStrap
DeepPurplishPink-Color,RoseColor
GrayishRed-Color,RoseColor
ModerateRed-Color,RoseColor
StrongPurplishRed-Color,RoseColor
StrongRed-Color,RoseColor
StrongYellowishPink-Color,RoseColor
VividPurplishRed-Color,RoseColor
VividYellowishPink-Color,RoseColor
SpoiledFood,RottenOdor
Abrasive,Rough
InternetProtocol,Router-Network
RowingSportsEvent,Rowing
RoyalHousesOfTheDuchyOfBrabant,RoyalFamily
Thermoplastic,RubberElastomer
CoffeeBush,Rubiaceae
Gardenia,Rubiaceae
NauOrHawaiianGardenia,Rubiaceae
DeepRed-Color,RubyColor
ModerateRed-Color,RubyColor
2011RugbyWorldCup,RugbyFootballCompetition
DoorMat,RugMat
OrientalRug,RugMat
Bovini,Ruminant
RunicWriting,Runestone
AirplaneRunway,Runway
AgriculturalResearch,RuralDevelopment
Candida,Saccharomycetaceae-Family
Saccoloma,Saccolomataceae
SacralVertebrae,SacralVertebra
Quran,SacredText
AfricanSheathTailedBat,SacWingedBat
AmazonianSacWingedBat,SacWingedBat
BeccarisSheathTailedBat,SacWingedBat
ChestnutSacWingedBat,SacWingedBat
DarkSheathTailedBat,SacWingedBat
EcuadorianSacWingedBat,SacWingedBat
EgyptianTombBat,SacWingedBat
FrostedSacWingedBat,SacWingedBat
GraySacWingedBat,SacWingedBat
GreaterSacWingedBat,SacWingedBat
GreaterSheathTailedBat,SacWingedBat
GreenhallsDogFacedBat,SacWingedBat
HamiltonsTombBat,SacWingedBat
HildegardesTombBat,SacWingedBat
LargeEaredSheath-TailedBat,SacWingedBat
LesserSacWingedBat,SacWingedBat
LesserSheathTailedBat,SacWingedBat
MauritianTombBat,SacWingedBat
NorthernGhostBat,SacWingedBat
PacificSheathTailedBat,SacWingedBat
PelsPouchedBat,SacWingedBat
PeterssSheathTailedBat,SacWingedBat
ProboscisBat,SacWingedBat
RaffraysSheathTailedBat,SacWingedBat
SerisSheathtailBat,SacWingedBat
SeychellesSheathTailedBat,SacWingedBat
ShaggyBat,SacWingedBat
ShortEaredBat,SacWingedBat
SmallAsianSheathTailedBat,SacWingedBat
TheobaldsTombBat,SacWingedBat
ThomassSacWingedBat,SacWingedBat
TroughtonsPouchedBat,SacWingedBat
Horseshoe,Saddlery
Saddle,Saddlery
Whip,Saddlery
HorseHarness,SaddleryHarnessGood
Disappointment,Sadness
Regret,Sadness
Remorse,Sadness
LabCoat,SafetyApparel
AlarmDevice,SafetyDevice
IceMeltingProduct,SafetyDevice
ProtectiveEquipment-Human,SafetyDevice
RailwaySignal,SafetyDevice
Seatbelt,SafetyDevice
TrafficLight,SafetyDevice
Clog-TheShoe,SafetyFootwear
Ambulance,SafetyRescueVehicle
EmergencyVehicle,SafetyRescueVehicle
RescueVehicle,SafetyRescueVehicle
Necturus,Salamander
TigerSalamander,Salamander
TotalPrescriptionSales,Sales
DumpingGoodsAbroad-SalesActivity,SalesActivity
MajorSalesActivity,SalesActivity
MarketingActivity,SalesActivity
MultiLevelMarketingActivity,SalesActivity
PassiveSalesActivity,SalesActivity
MarketingActivity,SalesBusinessPromotionActivity
MotorSport,SalesBusinessPromotionActivity
BankingOrFinanceCompany,SalesOrServiceRelatedCompany
ConsultingFirm,SalesOrServiceRelatedCompany
RealEstateFirm,SalesOrServiceRelatedCompany
CommercialSalesRepresentative,SalesPerson
Acetate,Salt-ChemicalSubstance
SaltonSea,SaltLake
Cracker,SaltyTaste
FrenchFries,SaltyTaste
Azolla,Salviniaceae
GiantSalvinia,Salviniaceae
Marsileaceae,Salviniales
AnimalSanctuary,Sanctuary
DissidentSanctuary,Sanctuary
WildlifeSanctuary,Sanctuary
Dune,Sand
OilSands,Sand
ModerateOrangeYellow-Color,SandarachColor
BathroomFurnishingsMarketCategory,SanitaryWare
BathtubSkidlessMat,SanitaryWare
Sauna,SanitaryWare
ShowerCurtain,SanitaryWare
Sink,SanitaryWare
Toilet,SanitaryWare
Urinal,SanitaryWare
CommunicationsSatellite,Satellite
EarthRemoteSensingSatellite,Satellite
GeostationarySatellite,Satellite
Irony,Satire
Parody,Satire
Sauna,SaunaEquipment
SausageCasing,Sausage
Peony,SaxifrageOrder
Longevity,ScalarQuantity
NonNumericScalarQuantity,ScalarQuantity
Ream,ScalarQuantity
ModerateRed-Color,ScarletColor
StrongRed-Color,ScarletColor
StrongReddishOrange-Color,ScarletColor
VividRed-Color,ScarletColor
Coyote,Scavenger
ScenicRoadway,ScenicRoute
AnemiaFern,Schizaeales
Lygodium,Schizaeales
AnimalPhysiology-PhysiologyTopic,ScienceAndNature-Topic
BiologicalKinRelationships-BiologyTopic,ScienceAndNature-Topic
CelestialEvents-TimeTopic,ScienceAndNature-Topic
Chemistry-Topic,ScienceAndNature-Topic
ClimateCycles-Weather-Topic,ScienceAndNature-Topic
ClimaticSeasons-TimeTopic,ScienceAndNature-Topic
LifeStages-SocialTopic,ScienceAndNature-Topic
Medical-Topic,ScienceAndNature-Topic
NaturalWorld-Topic,ScienceAndNature-Topic
OrganismByHabitat-BiologyTopic,ScienceAndNature-Topic
OrganismBySourceOfNutrients-BiologyTopic,ScienceAndNature-Topic
OrganismByTaxonomicKingdom-BiologyTopic,ScienceAndNature-Topic
Physics-Topic,ScienceAndNature-Topic
Physiology-Topic,ScienceAndNature-Topic
WeatherEvents-WeatherTopic,ScienceAndNature-Topic
MeteorologyCompetition,ScienceCompetition
PhysicsCompetition,ScienceCompetition
ScienceFairEvent,ScienceCompetition
AstronomyEducation,ScienceEducation
CryptologicEducation,ScienceEducation
Mecha,ScienceFictionGenre
StarWarsMovie,ScienceFictionMovie
Botany,ScientificFieldOfStudy
Logic,ScientificFieldOfStudy
Gyroscope,ScientificInstrument
Microscope,ScientificInstrument
Radiosonde,ScientificInstrument
Stereophotogrammetry,ScientificInstrument
XRayCrystallography,ScientificInstrument
BiochemistryMethod,ScientificMethod
GeochronologicalDatingMethod,ScientificMethod
ScientificTechnique,ScientificMethod
SemiempiricalQuantumChemistryMethod,ScientificMethod
MathematicalComputingProgram,ScientificSoftware
StatisticalSoftware,ScientificSoftware
QuantumFieldTheory,ScientificTheory
TheoryOfGravitation,ScientificTheory
MedicalResearcher,Scientist
Garbage-Generic,ScrapWasteMaterial
Feeder,ScreenFeedingEquipment
CGIScript,ScriptingProgram
ScubaGear,ScubaSnorkelingGear
WetSuit,ScubaSnorkelingGear
Bust-Sculpture,SculptureInTheRound
Albatross,Seabird
GreatAuk,Seabird
NewellsTownsendsShearwater,Seabird
Pelican,Seabird
Penguin,Seabird
Puffin,Seabird
Seagull,Seabird
Tern,Seabird
Goldeneye,Seaduck
Fish,Seafood
Shellfish,Seafood
Cetacean,SeaMammal
HolidaySeason,SeasonOfYear
SummerSeason,SeasonOfYear
WinterSeason,SeasonOfYear
Seatbelt-Manual,Seatbelt
BoosterSeat,Seating
CarSeat,SeatingDevice
InfantCarryingSeat,SeatingDevice
Sofa,SeatingDevice
HighSchool,SecondarySchool
IndustrialEconomicSector,SecondarySector-EconomicActivity
Antique,SecondarySectorProduct
BuildingMaterial,SecondarySectorProduct
ChildrensProductMarketCategory,SecondarySectorProduct
ElectronicComponent,SecondarySectorProduct
HeatingVentilatingAndAirConditioning,SecondarySectorProduct
MarketTypeByFocalProductType,SecondarySectorProduct
MaterialHandling,SecondarySectorProduct
PublishedMaterial,SecondarySectorProduct
District-India,SecondOrderAdministrativeDivision
FrenchDepartment,SecondOrderAdministrativeDivision
OpenGISGeometryType,SecondOrderCollection
MaliciousComputerProgram,SecurityProgram
SoftwareCrackProgram,SecurityProgram
SecurityDevice,SecuritySurveillanceDetection
BarbedWire,SecurityWire
Aril,Seed
Endosperm,Seed
Pericarp,Seed
SeedCoat,Seed
Cereal,SeedBulbSeedlingCutting
ChristmasTree,SeedCutting-TreeShrub
ArganOil,SeedOil
Canola,SeedOil
CastorOil,SeedOil
CottonseedOil,SeedOil
FalseFlaxOil,SeedOil
GrapeSeedOil,SeedOil
PeanutOil,SeedOil
PineNutOil,SeedOil
SesameOil,SeedOil
Pride,SelfConfidence
CoxsackieVirus-PhysiologicalConditionType,SelfLimitingCondition
HavingTheChills,SelfLimitingCondition
IndisposedCondition,SelfLimitingCondition
NasalCongestion,SelfLimitingCondition
RunnyNose,SelfLimitingCondition
Sunburn,SelfLimitingCondition
Crystallizing,SelfOrganization
Pun,Semantics
Diamond-Gem,Semiconductor
SolarCell,SemiconductorDevice
Suit,SemiFormal
Infographic,Semiotics
Garnet-Gem,SemiPreciousStone
Jade-Gem,SemiPreciousStone
Opal-Gem,SemiPreciousStone
Suspension,SemiSolidTangibleThing
AssyrianLanguage,SemiticLanguageFamily
EcholocationPerception,Senses
Hearing,Senses
Proprioception,Senses
SmellPerception,Senses
TastePerception,Senses
TouchPerception,Senses
VisualPerception,Senses
GroundVehicularLaserLocatorDesignator,Sensor-Device
MotionDetector,Sensor-Device
SmokeDetector,Sensor-Device
Sensor,Sensors-PerceptionTopic
Sensor-Device,SensoryEnhancementDevice
AnimalSensoryQuantity,SensoryQuantity
InternalSensoryQuantity,SensoryQuantity
Invisibility,SensoryQuantity
VisualSensoryQuantity,SensoryQuantity
ChainLinkFence,SeparationBarrier
Centrifuge,Separator
SepticTank,SepticSystem
NameServer-Network,ServerProgram
SocialServicesEconomicSector,ServiceEconomicSector
DryCleaningOrLaundry,ServiceEstablishment
LiveMusicVenue-Organization,ServiceEstablishment
Restaurant,ServiceEstablishment
Leasing,ServiceEvent
MedicalCareEvent,ServiceEvent
Travel-TripEvent,ServiceEvent
FoodServicesEquipment,ServiceIndustryMachinerySupplyProduct
VendingMachine,ServiceIndustryMachinerySupplyProduct
DeminingOrganization,ServiceOrganization
DistributionOrganization,ServiceOrganization
EmergencyServiceProvider,ServiceOrganization
EventOrganizer-Organization,ServiceOrganization
HumanServicesOrganization,ServiceOrganization
Collection,SetOrCollection
SewerLine,Sewer
SewerSystem,Sewerage
SewingEquipment,SewingMachine
Buckle,SewingSuppliesMarketCategory
Zipper,SewingSuppliesMarketCategory
SewingSuppliesMarketCategory,SewingSupply
EmbroideryEquipment,SewingWeavingEquipment
FollicleStimulatingHormone,SexHormone
GettingAnErection,SexualBehavior
SexuallyExperienced,SexualBehavior
SexualPositionType,SexualBehavior
Virgin,SexualBehavior
SameSexMarriageInPopularCulture,SexualCulture
SexualityInPopularCulture,SexualCulture
SexualOrientationCulture,SexualCulture
Pedophilia-TheCondition,SexualDysfunction
PrematureEjaculation,SexualDysfunction
ConductorBaton,Shaft
Unfolded,ShapeChangeWithoutLosingMaterial
Crochet,ShapeChangeWithoutRemovingMaterial
Origami,ShapeChangeWithoutRemovingMaterial
ContainerIndependentShapedThing,ShapedObject
HollowCylindricalObject,ShapedObject
LinearObject-Tangible,ShapedObject
MicroscopicScaleObject,ShapedObject
CarSharing,SharingEconomy
KnowledgeSharing,SharingEconomy
BaskingShark,Shark
GreenlandShark,Shark
Megalodon,Shark
SilkyShark,Shark
SpeartoothShark,Shark
JerseyShoreSharkAttacksOf1916,SharkAttack
AwassiSheep,Sheep-Domestic
BarbadosBlackbellySheep,Sheep-Domestic
BoreraySheep,Sheep-Domestic
DamaraSheep,Sheep-Domestic
EnglishLeicesterSheep,Sheep-Domestic
Fat-tailedSheep,Sheep-Domestic
HerdwickSheep,Sheep-Domestic
IcelandicSheep,Sheep-Domestic
KarakulSheep,Sheep-Domestic
LacauneSheep,Sheep-Domestic
LincolnSheep,Sheep-Domestic
LleynSheep,Sheep-Domestic
LonkSheep,Sheep-Domestic
ManxLoaghtanSheep,Sheep-Domestic
Navajo-ChurroSheep,Sheep-Domestic
NorthRonaldsaySheep,Sheep-Domestic
PeppinMerinoSheep,Sheep-Domestic
PerendaleSheep,Sheep-Domestic
PortlandSheep,Sheep-Domestic
ScottishBlackfaceSheep,Sheep-Domestic
SoaySheep,Sheep-Domestic
SuffolkSheep,Sheep-Domestic
SwaledaleSheep,Sheep-Domestic
TargheeSheep,Sheep-Domestic
SantaCruzSheep,SheepBreed
Sheep-Domestic,SheepBreed
ThoracicDiaphragm,SheetOfSomeStuff
Mollusk,ShellfishAquaticInvertebrate
Oyster,ShellfishAquaticInvertebrate
Shellfish,ShellfishAquaticInvertebrate
Shrimp,ShellfishAquaticInvertebrate
ShellForCasting,ShellMoldCastingAssembly
Bunker,Shelter
BusStopShelter,Shelter
FalloutShelter,Shelter
WomensShelter,Shelter
Aquarium,ShelterConstruction
Barn,ShelterConstruction
Locker,ShelterConstruction
AnimalContainer,ShelteringArtifact
